species_scientific_name,species_common_name,taxonomic_group,family,latitude,longitude,country,state_province,event_date,year,month,data_source,observation_type,occurrence_id,india_role,migration_season,location_type,seasonal_density,priority_group,iucn_red_list_status
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,34.0755528333,76.81865,India,Ladakh / J&K,2025-07-13,2025.0,7.0,iNaturalist,Scientific Record,297527309,Passage Migrant,Monsoon/Breeding,Terrestrial,High,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,22.2994956,80.5864278,India,Coastal India / Marine,2025-03-21,2025.0,3.0,iNaturalist,Scientific Record,295295305,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,28.4933670921,77.265294722,India,Coastal India / Marine,2019-03-07,2019.0,3.0,iNaturalist,Scientific Record,294882625,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,28.4933670921,77.265294722,India,Coastal India / Marine,2018-12-29,2018.0,12.0,iNaturalist,Scientific Record,294881950,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,29.6733944,78.8425112,India,Coastal India / Marine,2024-12-20,2024.0,12.0,iNaturalist,Scientific Record,294504691,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,34.1160435282,77.5967235491,India,Ladakh / J&K,2025-07-01,2025.0,7.0,iNaturalist,Scientific Record,294223224,Passage Migrant,Monsoon/Breeding,Terrestrial,High,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,24.0020953,73.2690789,India,Coastal India / Marine,2024-12-22,2024.0,12.0,iNaturalist,Scientific Record,293701604,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,32.7914039949,77.319833748,India,Ladakh / J&K,2025-06-06,2025.0,6.0,iNaturalist,Scientific Record,292851467,Passage Migrant,Monsoon/Breeding,Terrestrial,High,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,26.8616858961,80.9281036397,India,Coastal India / Marine,2025-01-02,2025.0,1.0,iNaturalist,Scientific Record,291243151,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,34.249315608,77.6194237545,India,Ladakh / J&K,2025-06-09,2025.0,6.0,iNaturalist,Scientific Record,291146491,Passage Migrant,Monsoon/Breeding,Terrestrial,High,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,21.2344128211,81.7158005365,India,Coastal India / Marine,2025-02-16,2025.0,2.0,iNaturalist,Scientific Record,290587911,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,25.626273164,94.5549438691,India,Coastal India / Marine,2025-03-27,2025.0,3.0,iNaturalist,Scientific Record,290180515,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,25.6492738375,94.5397301081,India,Coastal India / Marine,2025-03-27,2025.0,3.0,iNaturalist,Scientific Record,289897729,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,32.7904745,79.0007295,India,Coastal India / Marine,2025-06-07,2025.0,6.0,iNaturalist,Scientific Record,288481905,Passage Migrant,Monsoon/Breeding,Terrestrial,High,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,34.107445,77.550779,India,Ladakh / J&K,2025-06-03,2025.0,6.0,iNaturalist,Scientific Record,286769920,Passage Migrant,Monsoon/Breeding,Terrestrial,High,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,21.2648151952,76.4532702397,India,Coastal India / Marine,2025-03-11,2025.0,3.0,iNaturalist,Scientific Record,283870756,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,21.2753548956,76.5369367818,India,Coastal India / Marine,2025-01-24,2025.0,1.0,iNaturalist,Scientific Record,283865704,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,34.5823593236,77.4711009488,India,Ladakh / J&K,2025-05-22,2025.0,5.0,iNaturalist,Scientific Record,283581353,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,27.1596085,77.5218127,India,Coastal India / Marine,2013-12-28,2013.0,12.0,iNaturalist,Scientific Record,283465442,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,12.8746772679,77.4985168129,India,Tamil Nadu / Kerala,2025-02-08,2025.0,2.0,iNaturalist,Scientific Record,283073959,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,17.4399295,78.4982741,India,Coastal India / Marine,2025-02-14,2025.0,2.0,iNaturalist,Scientific Record,280190875,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,17.6603303757,75.3223444149,India,Coastal India / Marine,2024-12-26,2024.0,12.0,iNaturalist,Scientific Record,278708141,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,32.2372316889,78.0992668714,India,Coastal India / Marine,2025-04-06,2025.0,4.0,iNaturalist,Scientific Record,278313028,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,26.0498434,76.1581957,India,Coastal India / Marine,2025-05-04,2025.0,5.0,iNaturalist,Scientific Record,278270410,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,28.4817669414,77.1115836874,India,Coastal India / Marine,2025-04-26,2025.0,4.0,iNaturalist,Scientific Record,277588423,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,24.62942,72.7599575,India,Coastal India / Marine,2024-12-06,2024.0,12.0,iNaturalist,Scientific Record,276964349,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,23.3693042485,77.7988127437,India,Coastal India / Marine,2024-11-03,2024.0,11.0,iNaturalist,Scientific Record,276924668,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,29.1294524,77.0581756,India,Coastal India / Marine,2025-04-28,2025.0,4.0,iNaturalist,Scientific Record,275501174,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,24.62942,72.7599575,India,Coastal India / Marine,2022-11-04,2022.0,11.0,iNaturalist,Scientific Record,273155818,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,25.4788437,84.9107642,India,Coastal India / Marine,2025-01-23,2025.0,1.0,iNaturalist,Scientific Record,270995666,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,26.8550448,75.8328201,India,Coastal India / Marine,2025-04-09,2025.0,4.0,iNaturalist,Scientific Record,270900971,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,28.5324253,76.5517131,India,Coastal India / Marine,2025-02-23,2025.0,2.0,iNaturalist,Scientific Record,270395103,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,17.4423677563,78.3674439043,India,Coastal India / Marine,2025-04-13,2025.0,4.0,iNaturalist,Scientific Record,270165332,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,29.5853367109,78.8629235356,India,Coastal India / Marine,2025-03-05,2025.0,3.0,iNaturalist,Scientific Record,269778616,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,29.5845378255,78.8628734382,India,Coastal India / Marine,2025-03-05,2025.0,3.0,iNaturalist,Scientific Record,269778587,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,27.1644253089,77.5195530263,India,Coastal India / Marine,2025-02-25,2025.0,2.0,iNaturalist,Scientific Record,269601353,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,27.0976269163,92.4128540347,India,Coastal India / Marine,2025-03-26,2025.0,3.0,iNaturalist,Scientific Record,269337605,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,28.553964,76.554686,India,Coastal India / Marine,2025-02-23,2025.0,2.0,iNaturalist,Scientific Record,269259230,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,28.4932735272,77.2653213011,India,Coastal India / Marine,2025-04-06,2025.0,4.0,iNaturalist,Scientific Record,268927991,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,25.2555691925,82.9890405122,India,Coastal India / Marine,2025-04-04,2025.0,4.0,iNaturalist,Scientific Record,268560391,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,25.5143872002,85.3029497713,India,Coastal India / Marine,2025-04-03,2025.0,4.0,iNaturalist,Scientific Record,268512465,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,28.800659,95.9101005,India,Coastal India / Marine,2025-04-03,2025.0,4.0,iNaturalist,Scientific Record,268267120,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,28.7341757689,77.2146660089,India,Coastal India / Marine,2025-03-29,2025.0,3.0,iNaturalist,Scientific Record,268251626,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,26.7994269742,88.4350914214,India,Coastal India / Marine,2025-03-27,2025.0,3.0,iNaturalist,Scientific Record,268031726,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,26.915907,88.4028166,India,Coastal India / Marine,2025-03-23,2025.0,3.0,iNaturalist,Scientific Record,268031308,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,21.040982405,75.5707569184,India,Coastal India / Marine,2025-03-05,2025.0,3.0,iNaturalist,Scientific Record,267413665,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,27.1039662113,92.3980209231,India,Coastal India / Marine,2025-03-24,2025.0,3.0,iNaturalist,Scientific Record,267350745,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,20.9314630483,75.5432563781,India,Coastal India / Marine,2025-02-24,2025.0,2.0,iNaturalist,Scientific Record,267327498,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,28.4817669414,77.1115836874,India,Coastal India / Marine,2025-03-22,2025.0,3.0,iNaturalist,Scientific Record,266896755,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,21.0887867865,75.4933961565,India,Coastal India / Marine,2025-02-15,2025.0,2.0,iNaturalist,Scientific Record,266833972,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,21.040982405,75.5707569184,India,Coastal India / Marine,2025-02-14,2025.0,2.0,iNaturalist,Scientific Record,266778068,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,28.4577083333,76.8903472222,India,Coastal India / Marine,2025-03-23,2025.0,3.0,iNaturalist,Scientific Record,266777887,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,24.4086039,92.3053786,India,Coastal India / Marine,2025-03-23,2025.0,3.0,iNaturalist,Scientific Record,266732810,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,24.4086039,92.3053786,India,Coastal India / Marine,2025-03-23,2025.0,3.0,iNaturalist,Scientific Record,266732792,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,28.4577083333,76.8903472222,India,Coastal India / Marine,2025-03-23,2025.0,3.0,iNaturalist,Scientific Record,266548649,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,30.3198188114,78.0598595738,India,Coastal India / Marine,2025-03-23,2025.0,3.0,iNaturalist,Scientific Record,266539137,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,30.066753,79.0192997,India,Coastal India / Marine,2020-02-11,2020.0,2.0,iNaturalist,Scientific Record,266506118,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,21.040982405,75.5707569184,India,Coastal India / Marine,2025-01-31,2025.0,1.0,iNaturalist,Scientific Record,266311959,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,20.9332339869,75.5487835407,India,Coastal India / Marine,2025-01-21,2025.0,1.0,iNaturalist,Scientific Record,266248015,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,24.497679782,92.3090802378,India,Coastal India / Marine,2025-03-16,2025.0,3.0,iNaturalist,Scientific Record,265677884,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,24.4977012,92.3147677,India,Coastal India / Marine,2025-03-16,2025.0,3.0,iNaturalist,Scientific Record,265668830,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,21.0257929944,75.5633367452,India,Coastal India / Marine,2025-01-08,2025.0,1.0,iNaturalist,Scientific Record,265623434,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,25.9775867,76.5532869,India,Coastal India / Marine,2025-03-04,2025.0,3.0,iNaturalist,Scientific Record,265088580,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,21.040982405,75.5707569184,India,Coastal India / Marine,2024-12-30,2024.0,12.0,iNaturalist,Scientific Record,264918348,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Phoenicurus ochruros,Black Redstart,Aves,Checklist Verified,26.7051681036,77.9040128365,India,Coastal India / Marine,2025-01-10,2025.0,1.0,iNaturalist,Scientific Record,264786356,Winter Visitor,Winter (Peak),Terrestrial,High,,LC/Not Evaluated
Phylloscopus pulcher,Buff-barred Warbler,Aves,Checklist Verified,29.44320833,79.41650885,India,Coastal India / Marine,2025-11-17,2025.0,11.0,iNaturalist,Scientific Record,331290660,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Phylloscopus pulcher,Buff-barred Warbler,Aves,Checklist Verified,25.6267,94.0021,India,Coastal India / Marine,2025-11-07,2025.0,11.0,iNaturalist,Scientific Record,330780781,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Phylloscopus pulcher,Buff-barred Warbler,Aves,Checklist Verified,24.6637173,93.9062688,India,Coastal India / Marine,2025-11-11,2025.0,11.0,iNaturalist,Scientific Record,329163366,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Phylloscopus pulcher,Buff-barred Warbler,Aves,Checklist Verified,30.4885486283,79.211198577,India,Coastal India / Marine,2025-10-25,2025.0,10.0,iNaturalist,Scientific Record,328470958,Passage Migrant,Autumn/Passage,Terrestrial,Moderate,,LC/Not Evaluated
Phylloscopus pulcher,Buff-barred Warbler,Aves,Checklist Verified,27.0319696105,88.0687676334,India,Coastal India / Marine,2021-04-04,2021.0,4.0,iNaturalist,Scientific Record,327841528,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phylloscopus pulcher,Buff-barred Warbler,Aves,Checklist Verified,27.0932363679,88.7017891027,India,Coastal India / Marine,2019-03-05,2019.0,3.0,iNaturalist,Scientific Record,327835948,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phylloscopus pulcher,Buff-barred Warbler,Aves,Checklist Verified,27.0932363679,88.7017891027,India,Coastal India / Marine,2019-03-05,2019.0,3.0,iNaturalist,Scientific Record,327835942,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phylloscopus pulcher,Buff-barred Warbler,Aves,Checklist Verified,30.0715170215,80.237339884,India,Coastal India / Marine,2025-11-08,2025.0,11.0,iNaturalist,Scientific Record,325630390,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Phylloscopus pulcher,Buff-barred Warbler,Aves,Checklist Verified,30.0793750825,80.2352682129,India,Coastal India / Marine,2025-11-07,2025.0,11.0,iNaturalist,Scientific Record,325425676,Winter Visitor,Winter (Peak),Terrestrial,Moderate,,LC/Not Evaluated
Phylloscopus pulcher,Buff-barred Warbler,Aves,Checklist Verified,27.251848,88.7775017,India,Coastal India / Marine,2025-10-20,2025.0,10.0,iNaturalist,Scientific Record,323164351,Passage Migrant,Autumn/Passage,Terrestrial,Moderate,,LC/Not Evaluated
Phylloscopus pulcher,Buff-barred Warbler,Aves,Checklist Verified,27.251848,88.7775017,India,Coastal India / Marine,2025-10-20,2025.0,10.0,iNaturalist,Scientific Record,323164322,Passage Migrant,Autumn/Passage,Terrestrial,Moderate,,LC/Not Evaluated
Phylloscopus pulcher,Buff-barred Warbler,Aves,Checklist Verified,28.3108775411,95.9510125957,India,Coastal India / Marine,2019-04-09,2019.0,4.0,iNaturalist,Scientific Record,316688103,Passage Migrant,Spring/Summer,Terrestrial,Moderate,,LC/Not Evaluated
Phylloscopus pulcher,Buff-barred Warbler,Aves,Checklist Verified,30.4547465,78.081985,India,Coastal India / Marine,2018-10-18,2018.0,10.0,iNaturalist,Scientific Record,315772380,Passage Migrant,Autumn/Passage,Terrestrial,Moderate,,LC/Not Evaluated
Phylloscopus pulcher,Buff-barred Warbler,Aves,Checklist Verified,27.3202971401,92.1462706971,India,Coastal India / Marine,2025-06-30,2025.0,6.0,iNaturalist,Scientific Record,311104475,Passage Migrant,Monsoon/Breeding,Terrestrial,High,,LC/Not Evaluated
